,PlAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,PU_PPG,PU_FGM_PG,PU_FGA_PG,PU_FG_PCT,PU_FG3M_PG,PU_FG3A_PG,PU_FG3_PCT,PU_EFG_PCT,PU_PTS_TOT,DVS,DVS_PPG,DVS_TPPG,DVS_FG_PCT,DVS_PP48,DVS_PTS_TOT,DVS_TOT,BLK_PG,STL_PG,OPP_FGM_RIM,OPP_FGA_RIM,OPP_FGP_RIM,BLK_TOT,PASS_PG,AST_PG,AST_FT,AST_SEC,AST_OPPS_PG,AST_PTS_CRT_PG,AST_PTS_CRT_48,AST_TOT,TCH_PG,TCH_FC_PG,TOP,CL_TCH_PG,EL_TCH_PG,PPG,PP_TCH,PP_HC_TCH,TCH_TOT,DIST,AVG_SPD,DIST_PG,DIST_48,DIST_OFF,DIST_DEF,AVG_SPD_OFF,AVG_SPD_DEF,REB_PG,REB_CHANCE_PG,REB_COL_PCT,REB_CONTESTED,REB_UNCONTESTED,REB_UNCONTESTED_PCT,REB_TOT,OREB,OREB_CHANCE,OREB_COL_PCT,OREB_CONTESTED,OREB_UNCONTESTED,OREB_UNCONTESTED_PCT,DREB,DREB_CHANCE,DREB_COL_PCT,DREB_CONTESTED,DREB_UNCONTESTED,DREB_UNCONTESTED_PCT,CS_PPG,CS_FGM_PG,CS_FGA_PG,CS_FG_PCT,CS_FG3M_PG,CS_FG3A_PG,CS_FG3_PCT,CS_EFG_PCT,CS_PTS_TOT,CS_PPG,PTS_DRIVE,FGP_DRIVE,PTS_CLOSE,FGP_CLOSE,PTS_CATCH_SHOOT,FGP_CATCH_SHOOT,PTS_PULL_UP,FGP_PULL_UP,FGA_DRIVE,FGA_CLOSE,FGA_CATCH_SHOOT,FGA_PULL_UP,EFG_PCT
231,202706,Jordan Hamilton,Jordan,Hamilton,DEN,16,17.3375,2.375,1,2.125,0.470588235,0.375,0.6875,0.545454545,0.558823529,38,1.6875,1.3125,2,0.429,3.633741889,21,27,0.3125,0.8125,1.5,2.125,0.706,5,12.25,0.875,0.0625,0.25,1.5625,2.25,6.22927181,14,21.25,15.0625,0.56875,0.375,0.9375,8.8125,0.414705882,0.585062241,340,20.18,4.4,1.26125,3.49185292,10.66,9.52,4.7,4,3.6875,6.75,0.546,1.125,2.5625,0.305,59,0.625,1.5,0.417,0.25,0.375,0.4,3.0625,5.25,0.583,0.875,2.1875,0.286,3.125,1.0625,2.9375,0.361702128,1,2.8125,0.355555556,0.531914894,50,8.8125,1.3125,0.429,0.375,1,3.125,0.361702128,2.375,0.470588235,1.3125,0.1875,2.9375,2.125,0.533333333
232,202708,Norris Cole,Norris,Cole,MIA,19,24.73333333,0.947368421,0.473684211,1.421052632,0.333333333,0,0.105263158,0,0.333333333,18,4.052631579,1.684210526,3.894736842,0.5,3.26854873,32,77,0.105263158,0.842105263,0.315789474,0.789473684,0.4,2,41.68421053,3.368421053,0.421052632,0.684210526,7.210526316,7.789473684,15.11703788,64,51.63157895,40.84210526,3.757017544,0.263157895,1.421052632,7.052631579,0.136595311,0.172680412,981,34.12,4.4,1.795789474,3.485090084,17.79,16.33,4.7,4.1,2.947368421,4.105263158,0.718,0.421052632,2.526315789,0.143,56,0.210526316,0.368421053,0.571,0.105263158,0.105263158,0.5,2.736842105,3.736842105,0.732,0.315789474,2.421052632,0.115,2.736842105,0.947368421,2,0.473684211,0.842105263,1.684210526,0.5,0.684210526,52,7.052631579,1.684210526,0.5,0,0,2.736842105,0.473684211,0.947368421,0.333333333,1.684210526,0.052631579,2,1.421052632,0.512195122
233,202709,Cory Joseph,Cory,Joseph,SAS,11,7.386363636,0.545454545,0.272727273,1,0.272727273,0,0.090909091,0,0.272727273,6,1.636363636,1,1.818181818,0.5,6.498461538,11,18,0,0.090909091,0.545454545,0.727272727,0.75,0,13.81818182,1.090909091,0,0.181818182,2.181818182,2.454545455,15.95076923,12,17.90909091,14.90909091,1.057575758,0.454545455,1.454545455,3.636363636,0.203045685,0.243902439,197,6.4,4.7,0.581818182,3.780923077,3.62,2.78,5.1,4.3,0.909090909,1.727272727,0.526,0.181818182,0.727272727,0.2,10,0.181818182,0.454545455,0.4,0.090909091,0.090909091,0.5,0.727272727,1.272727273,0.571,0.090909091,0.636363636,0.125,0.181818182,0.090909091,0.181818182,0.5,0,0,null,0.5,2,3.636363636,1,0.5,0.454545455,0.5,0.181818182,0.5,0.545454545,0.272727273,0.545454545,0.181818182,0.181818182,1,0.456521739
234,202710,Jimmy Butler,Jimmy,Butler,CHI,9,29.46296296,1.111111111,0.555555556,2.333333333,0.238095238,0,0.333333333,0,0.238095238,10,1.888888889,1.444444444,2.333333333,0.333,2.353236958,13,17,0.777777778,1.777777778,1.555555556,3.111111111,0.5,7,26.88888889,1.666666667,0,0.888888889,3.888888889,3.555555556,5.792583281,15,38.22222222,30.44444444,1.305555556,0.888888889,1.222222222,11.22222222,0.293604651,0.368613139,344,19.35,4.4,2.15,3.502702703,10.31,9.04,4.6,4.1,4.777777778,10.33333333,0.462,1.222222222,3.555555556,0.256,43,1.222222222,3.333333333,0.367,0.666666667,0.555555556,0.545,3.555555556,7,0.508,0.555555556,3,0.156,3.555555556,1.222222222,2.777777778,0.44,1.111111111,2.444444444,0.454545455,0.64,32,11.22222222,1.444444444,0.333,0.666666667,0.667,3.555555556,0.44,1.111111111,0.238095238,0.333333333,0.333333333,2.777777778,2.333333333,0.507246377
235,202713,Kyle Singler,Kyle,Singler,DET,19,23.06403509,0.947368421,0.421052632,1.473684211,0.285714286,0.105263158,0.421052632,0.25,0.321428571,18,1.157894737,1.368421053,1.473684211,0.667,2.847906287,26,22,0.315789474,0.315789474,1.368421053,2.631578947,0.52,6,19.42105263,0.578947368,0.052631579,0.263157895,1.684210526,1.315789474,2.73837143,11,27.15789474,16.57894737,0.576315789,1.210526316,0.684210526,7.842105263,0.28875969,0.473015873,516,32.89,4.5,1.731052632,3.602601453,17.49,15.4,4.8,4.2,3.263157895,6.842105263,0.477,1.210526316,2.052631579,0.371,62,1,2.473684211,0.404,0.578947368,0.421052632,0.579,2.263157895,4.368421053,0.518,0.631578947,1.631578947,0.279,2.210526316,0.789473684,2.315789474,0.340909091,0.631578947,1.894736842,0.333333333,0.477272727,42,7.842105263,1.368421053,0.667,1.157894737,0.538,2.210526316,0.340909091,0.947368421,0.285714286,0.631578947,0.684210526,2.315789474,1.473684211,0.50877193
236,202714,Shelvin Mack,Shelvin,Mack,ATL,14,16.37380952,2.214285714,1,3.285714286,0.304347826,0.214285714,0.785714286,0.272727273,0.336956522,31,2.285714286,1.642857143,3.142857143,0.563,4.816053512,23,32,0,0.785714286,0.285714286,0.642857143,0.444,0,30.21428571,2.928571429,0.285714286,1.071428571,6,7.071428571,20.72996946,41,37.78571429,32.71428571,2.602380952,0.428571429,2,6.071428571,0.160680529,0.18558952,529,17.59,4.6,1.256428571,3.683233968,9.66,7.93,5.3,4,1.285714286,3.071428571,0.419,0.285714286,1,0.222,18,0.142857143,0.428571429,0.333,0.071428571,0.071428571,0.5,1.142857143,2.642857143,0.432,0.214285714,0.928571429,0.188,1.071428571,0.357142857,0.714285714,0.5,0.357142857,0.714285714,0.5,0.75,15,6.071428571,1.642857143,0.563,0.285714286,0.667,1.071428571,0.5,2.214285714,0.304347826,1.142857143,0.214285714,0.714285714,3.285714286,0.5
237,202718,Chandler Parsons,Chandler,Parsons,HOU,18,37.40925926,1.333333333,0.611111111,1.888888889,0.323529412,0.111111111,0.555555556,0.2,0.352941176,24,6.111111111,4.444444444,8.055555556,0.608,5.702687986,80,110,0.611111111,1.111111111,1.166666667,2.777777778,0.42,11,41.38888889,3.944444444,0.166666667,0.555555556,6.833333333,9.666666667,12.40334637,71,58.61111111,49.22222222,2.018518519,1.777777778,2.055555556,17.22222222,0.293838863,0.349887133,1055,48.63,4.3,2.701666667,3.466521459,26.54,22.09,4.8,3.9,5.055555556,9,0.562,0.888888889,4.166666667,0.176,91,0.555555556,2.111111111,0.263,0.222222222,0.333333333,0.4,4.5,6.888888889,0.653,0.666666667,3.833333333,0.148,5.222222222,1.833333333,4.277777778,0.428571429,1.555555556,3.555555556,0.4375,0.61038961,94,17.22222222,4.444444444,0.608,1.5,0.722,5.222222222,0.428571429,1.333333333,0.323529412,2.833333333,1,4.277777778,1.888888889,0.599099099
238,202720,Jon Leuer,Jon,Leuer,MEM,9,13.77037037,0.444444444,0.222222222,0.555555556,0.4,0,0,null,0.4,4,0.888888889,0.444444444,1.333333333,0.5,1.549220011,4,8,0.444444444,0.111111111,0.555555556,1.777777778,0.313,4,17.88888889,0.555555556,0,0.555555556,1.555555556,1.333333333,4.647660032,5,24.44444444,13.22222222,0.588888889,1.333333333,3.333333333,5.444444444,0.222727273,0.411764706,220,8.98,4.3,0.997777778,3.477998924,4.87,4.11,4.7,4,3.111111111,6.444444444,0.483,0.666666667,2.444444444,0.214,28,0.666666667,2,0.333,0.111111111,0.555555556,0.167,2.444444444,4.444444444,0.55,0.555555556,1.888888889,0.227,1.666666667,0.666666667,2.111111111,0.315789474,0.333333333,0.555555556,0.6,0.394736842,15,5.444444444,0.444444444,0.5,1.111111111,0.5,1.666666667,0.315789474,0.444444444,0.4,0.444444444,0.888888889,2.111111111,0.555555556,0.489130435
239,202721,Darius Morris,Darius,Morris,PHI,12,16.1875,2,0.833333333,2.916666667,0.285714286,0.333333333,0.833333333,0.4,0.342857143,24,3,1.833333333,2.666666667,0.6,5.436293436,22,36,0,0.666666667,0.25,0.583333333,0.429,0,26.41666667,2.583333333,0.166666667,0.416666667,4.583333333,5.666666667,16.8030888,31,35.16666667,31.41666667,2.194444444,0.416666667,1.583333333,6.916666667,0.196682464,0.220159151,422,15.03,4.6,1.2525,3.713976834,7.76,7.27,4.8,4.5,1.083333333,1.583333333,0.684,0.25,0.833333333,0.231,13,0.25,0.416666667,0.6,0.166666667,0.083333333,0.667,0.833333333,1.166666667,0.714,0.083333333,0.75,0.1,1.666666667,0.583333333,1.25,0.466666667,0.5,1.083333333,0.461538462,0.666666667,20,6.916666667,1.833333333,0.6,0.166666667,0.5,1.666666667,0.466666667,2,0.285714286,1.25,0.166666667,1.25,2.916666667,0.507462687
240,202725,Josh Harrellson,Josh,Harrellson,DET,10,7.618333333,0,0,0.3,0,0,0.1,0,0,0,0.2,0.2,0.2,0.5,1.260118136,2,2,0.2,0.2,0.6,1.6,0.375,2,6.7,0.2,0,0,0.6,0.4,2.520236272,2,9.2,4.5,0.156666667,0.4,0.6,2.5,0.27173913,0.555555556,92,5.26,4.1,0.526,3.314110698,2.86,2.4,4.4,3.9,1.4,2.9,0.483,0.6,0.8,0.429,14,0.7,1,0.7,0.5,0.2,0.714,0.7,1.9,0.368,0.1,0.6,0.143,0.9,0.3,0.9,0.333333333,0.3,0.8,0.375,0.5,9,2.5,0.2,0.5,0.6,0.75,0.9,0.333333333,0,0,0.2,0.4,0.9,0.3,0.543478261
241,202730,Lavoy Allen,Lavoy,Allen,PHI,19,20.15877193,0.105263158,0.052631579,0.157894737,0.333333333,0,0,null,0.333333333,2,0.157894737,0,0.157894737,0,0,0,3,0.578947368,0.368421053,2,3.526315789,0.567,11,30.78947368,1,0.052631579,0.473684211,2.263157895,2.210526316,5.263478526,19,37.57894737,19.84210526,0.714912281,2.052631579,2.842105263,4.894736842,0.130252101,0.24668435,714,27.1,4.2,1.426315789,3.396196858,14.19,12.91,4.6,3.9,5.210526316,9.157894737,0.569,1.894736842,3.315789474,0.364,99,1.789473684,3.947368421,0.453,1.105263158,0.684210526,0.618,3.421052632,5.210526316,0.657,0.789473684,2.631578947,0.231,1.684210526,0.842105263,2,0.421052632,0,0.105263158,0,0.421052632,32,4.894736842,0,0,1.473684211,0.65,1.684210526,0.421052632,0.105263158,0.333333333,0.052631579,1.052631579,2,0.157894737,0.460674157
242,202734,E'Twaun Moore,E'Twaun,Moore,ORL,18,23.27685185,1.055555556,0.5,1.444444444,0.346153846,0.055555556,0.222222222,0.25,0.365384615,19,2.166666667,1.055555556,1.722222222,0.333,2.176697562,19,39,0.111111111,0.888888889,0.833333333,1.388888889,0.6,2,17.55555556,1.777777778,0.166666667,0.444444444,3.555555556,3.833333333,7.904849039,32,24.83333333,21.66666667,1.090740741,0.611111111,0.944444444,6.777777778,0.272930649,0.312820513,447,30.17,4.3,1.676111111,3.456366602,15.86,14.31,4.6,4.1,1.944444444,3.555555556,0.547,0.166666667,1.777777778,0.086,35,0.388888889,0.777777778,0.5,0.055555556,0.333333333,0.143,1.555555556,2.777777778,0.56,0.111111111,1.444444444,0.071,2.444444444,0.833333333,2.222222222,0.375,0.777777778,1.888888889,0.411764706,0.55,44,6.777777778,1.055555556,0.333,0.333333333,0.6,2.444444444,0.375,1.055555556,0.346153846,1.333333333,0.277777778,2.222222222,1.444444444,0.5
243,202738,Isaiah Thomas,Isaiah,Thomas,SAC,15,27.38444444,5.666666667,2.533333333,6.8,0.37254902,0.6,1.866666667,0.321428571,0.416666667,85,6.733333333,4.8,7.866666667,0.467,8.413535665,72,101,0,1.066666667,0.266666667,0.466666667,0.571,0,45.2,4.266666667,0.266666667,1,10.6,10.06666667,17.64505396,64,64.66666667,57.33333333,5.095555556,0.6,6,17.46666667,0.270103093,0.304651163,970,27.68,4,1.845333333,3.234537045,15.21,12.47,4.5,3.6,2.2,4.266666667,0.516,0.4,1.8,0.182,33,0.8,1.4,0.571,0.2,0.6,0.25,1.4,2.866666667,0.488,0.2,1.2,0.143,3.066666667,1.066666667,2.333333333,0.457142857,0.933333333,1.866666667,0.5,0.657142857,46,17.46666667,4.8,0.467,0.266666667,0.25,3.066666667,0.457142857,5.666666667,0.37254902,3,0.266666667,2.333333333,6.8,0.524456522
244,202779,Dwight Buycks,Dwight,Buycks,TOR,10,10.24166667,0.4,0.2,1.8,0.111111111,0,0.5,0,0.111111111,4,1.7,0.6,2.3,0.333,2.812042311,6,17,0,0.3,0.1,0.4,0.25,0,16.8,0.7,0,0.4,2.1,1.7,7.967453214,7,21.7,19.6,1.746666667,0.3,0.9,3.1,0.142857143,0.158163265,217,7.48,4.4,0.748,3.505679414,4.19,3.29,4.8,4,1.5,3.1,0.484,0.1,1.4,0.067,15,0.3,0.8,0.375,0.1,0.2,0.333,1.2,2.3,0.522,0,1.2,0,1.2,0.4,0.9,0.444444444,0.4,0.9,0.444444444,0.666666667,12,3.1,0.6,0.333,0.3,1,1.2,0.444444444,0.4,0.111111111,0.6,0.1,0.9,1.8,0.375
245,202933,Julyan Stone,Julyan,Stone,TOR,9,6.203703704,0,0,0.111111111,0,0,0,null,0,0,0.777777778,0.444444444,1,1,3.43880597,4,7,0,0.111111111,0.111111111,0.333333333,0.333,0,11.11111111,0.777777778,0.333333333,0,2,2.222222222,17.19402985,7,12.11111111,10.33333333,0.948148148,0.111111111,0.444444444,1.111111111,0.091743119,0.107526882,109,3.99,4.3,0.443333333,3.430208955,2.29,1.7,4.8,3.8,0.555555556,1,0.556,0.111111111,0.444444444,0.2,5,0,0.111111111,0,0,0,-,0.555555556,0.888888889,0.625,0.111111111,0.444444444,0.2,0.666666667,0.222222222,0.555555556,0.4,0.222222222,0.555555556,0.4,0.6,6,1.111111111,0.444444444,1,0,0,0.666666667,0.4,0,0,0.111111111,0.111111111,0.555555556,0.111111111,0.571428571
246,202962,Greg Smith,Greg,Smith,HOU,4,4.208333333,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0,0,0.75,1,0.75,0,3,0,0,0,0,0,0,0,5,2.75,0.05,0.25,0.5,3,0.6,1.090909091,20,1.09,3.9,0.2725,3.108118812,0.54,0.55,4.1,3.7,2.25,2.5,0.9,1,1.25,0.444,9,1.5,1.75,0.857,1,0.5,0.667,0.75,0.75,1,0,0.75,0,0,0,0,null,0,0,null,null,0,3,0,null,0.5,1,0,null,0,null,0,0.25,0,0,0.857142857
247,202970,Gustavo Ayon,Gustavo,Ayon,ATL,8,15.69375,0,0,0,null,0,0,null,null,0,0.375,0.25,0.25,1,0.764635603,2,3,0.5,0.75,3.25,5.375,0.605,4,25.875,0.5,0,0.375,1.5,1.125,3.440860215,4,31,16.25,0.489583333,2.125,2.875,4.125,0.133064516,0.253846154,248,8.92,4.3,1.115,3.410274791,4.67,4.25,4.7,3.9,3.875,7.375,0.525,1.875,2,0.484,31,1.125,2.25,0.5,1,0.125,0.889,2.75,5.125,0.537,0.875,1.875,0.318,0,0,0.25,0,0,0,null,0,0,4.125,0.25,1,0.625,0.222,0,0,0,null,0.125,1.125,0.25,0,0.535714286
248,2030,Kenyon Martin,Kenyon,Martin,NYK,16,18.42916667,0,0,0.0625,0,0,0,null,0,0,0.125,0.125,0.125,0.5,0.325570879,2,2,0.6875,0.8125,1.6875,3.375,0.5,11,19.125,1.875,0.0625,0.3125,3.125,4.25,11.0694099,30,23.5,14.375,0.646875,1.5625,2.875,3.625,0.154255319,0.252173913,376,18.08,3.7,1.13,2.943160751,9.46,8.62,3.8,3.6,4,6.125,0.653,1.875,2.125,0.469,64,1.125,1.875,0.6,0.875,0.25,0.778,2.875,4.25,0.676,1,1.875,0.348,1,0.5,1.125,0.444444444,0,0.0625,0,0.444444444,16,3.625,0.125,0.5,1.5,0.688,1,0.444444444,0,0,0.125,1,1.125,0.0625,0.529411765
249,203076,Anthony Davis,Anthony,Davis,NOP,16,33.61041667,0.625,0.3125,1.0625,0.294117647,0,0,null,0.294117647,10,0.8125,0.875,0.875,0.333,1.249612595,14,13,3.625,1.625,2.375,5.6875,0.418,58,27.875,1.5625,0,0.5,2.6875,3.4375,4.909192339,25,47.0625,27.9375,1.166666667,3.6875,5.9375,18.8125,0.399734396,0.673378076,753,37.26,4.2,2.32875,3.325754664,19.3,17.96,4.5,3.9,10.1875,15.5625,0.651,4.6875,5.4375,0.463,163,3.75,6.25,0.6,2.4375,1.3125,0.65,6.4375,9.3125,0.685,2.25,4.125,0.353,2.75,1.375,3.3125,0.41509434,0,0,null,0.41509434,44,18.8125,0.875,0.333,4.125,0.675,2.75,0.41509434,0.625,0.294117647,0.5625,2.5,3.3125,1.0625,0.497777778
250,203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,CHA,18,26.53055556,0.333333333,0.166666667,0.222222222,0.75,0,0,null,0.75,6,2.111111111,1.333333333,1.833333333,0.391,2.412312847,24,38,0.722222222,0.555555556,1.611111111,3,0.537,13,20.11111111,0.722222222,0.055555556,0.333333333,1.944444444,1.666666667,3.015391059,13,30.55555556,25.38888889,0.901851852,1.277777778,1.944444444,9.111111111,0.298181818,0.358862144,550,34.79,4.4,1.932777778,3.496848498,18.4,16.39,4.5,4.2,5.277777778,9.722222222,0.537,1.277777778,3.944444444,0.245,95,1.611111111,3.333333333,0.467,0.666666667,0.888888889,0.429,3.666666667,6.388888889,0.574,0.611111111,3.055555556,0.167,1.222222222,0.611111111,1.944444444,0.314285714,0,0.277777778,0,0.314285714,22,9.111111111,1.333333333,0.391,1.333333333,0.75,1.222222222,0.314285714,0.333333333,0.75,1.277777778,0.666666667,1.944444444,0.222222222,0.5
251,203078,Bradley Beal,Bradley,Beal,WAS,13,40.17179487,5.615384615,2.692307692,8.692307692,0.309734513,0.230769231,0.846153846,0.272727273,0.32300885,73,3.384615385,2.384615385,4.076923077,0.563,2.849301079,31,44,0.230769231,0.923076923,1.846153846,2.923076923,0.632,3,36,3.461538462,0.076923077,0.615384615,6.230769231,7.846153846,9.375119678,45,59.92307692,52.07692308,2.301282051,0.384615385,3.461538462,20.61538462,0.344030809,0.395864106,779,37.25,4.3,2.865384615,3.423756941,19.79,17.46,4.6,4,4.153846154,6.615384615,0.628,1.307692308,2.846153846,0.315,54,0.846153846,1.461538462,0.579,0.461538462,0.384615385,0.545,3.307692308,5.153846154,0.642,0.846153846,2.461538462,0.256,9,3.230769231,7.461538462,0.432989691,2.538461538,5.384615385,0.471428571,0.603092784,117,20.61538462,2.384615385,0.563,0.153846154,0.5,9,0.432989691,5.615384615,0.309734513,1.230769231,0.153846154,7.461538462,8.692307692,0.47983871
252,203079,Dion Waiters,Dion,Waiters,CLE,16,28.52291667,3.3125,1.625,4.75,0.342105263,0.0625,0.5625,0.111111111,0.348684211,53,7,3.9375,7.5625,0.435,6.626250822,63,112,0.3125,1.25,1,1.6875,0.593,5,24.625,2.625,0.0625,0.5,4.75,6.1875,10.41267986,42,42.25,38.625,2.310416667,0.25,3.0625,14.125,0.334319527,0.365695793,676,31.9,4.2,1.99375,3.355196845,17.78,14.12,4.6,3.8,3.25,5.4375,0.598,0.5625,2.6875,0.173,52,0.4375,1.125,0.389,0.0625,0.375,0.143,2.8125,4.3125,0.652,0.5,2.3125,0.178,4.75,1.75,3.8125,0.459016393,1.25,2.625,0.476190476,0.62295082,76,14.125,3.9375,0.435,0,0,4.75,0.459016393,3.3125,0.342105263,2.875,0.0625,3.8125,4.75,0.464824121
253,203080,Thomas Robinson,Thomas,Robinson,POR,19,11.2622807,0.105263158,0.052631579,0.105263158,0.5,0,0,null,0.5,2,0.947368421,0.578947368,0.789473684,0.444,2.467481891,11,18,0.105263158,0.157894737,1.368421053,2.052631579,0.667,2,11.26315789,0.315789474,0,0.210526316,0.842105263,0.736842105,3.140431498,6,17.36842105,8.368421053,0.394736842,0.894736842,1.684210526,4.894736842,0.281818182,0.58490566,330,15.38,4.3,0.809473684,3.449988317,8.52,6.86,4.5,4.1,3.473684211,6.105263158,0.569,1.473684211,2,0.424,66,1.052631579,2.368421053,0.444,0.894736842,0.157894737,0.85,2.421052632,3.736842105,0.648,0.578947368,1.842105263,0.239,0.842105263,0.421052632,1.105263158,0.380952381,0,0,null,0.380952381,16,4.894736842,0.578947368,0.444,0.684210526,0.5,0.842105263,0.380952381,0.105263158,0.5,0.473684211,0.631578947,1.105263158,0.105263158,0.457831325
254,203081,Damian Lillard,Damian,Lillard,POR,19,36.73596491,8.894736842,3.789473684,9.947368421,0.380952381,1.315789474,3.473684211,0.378787879,0.447089947,169,7.947368421,5.315789474,8.631578947,0.35,6.945724588,101,151,0.315789474,0.736842105,1,1.947368421,0.514,6,63.89473684,5.736842105,0.315789474,0.947368421,11.42105263,13.57894737,17.742544,109,86.73684211,73.26315789,6.91754386,0.578947368,4.421052632,20.21052632,0.233009709,0.275862069,1648,48.62,4.2,2.558947368,3.343575539,27.58,21.04,4.6,3.7,3.947368421,7.631578947,0.517,0.315789474,3.631578947,0.08,75,0.368421053,1.157894737,0.318,0,0.368421053,0,3.578947368,6.473684211,0.553,0.315789474,3.263157895,0.088,4.526315789,1.578947368,3.789473684,0.416666667,1.368421053,3.263157895,0.419354839,0.597222222,86,20.21052632,5.315789474,0.35,0.210526316,0.125,4.526315789,0.416666667,8.894736842,0.380952381,4.210526316,0.421052632,3.789473684,9.947368421,0.475570033
255,203082,Terrence Ross,Terrence,Ross,TOR,16,18.86041667,0.9375,0.4375,1.4375,0.304347826,0.0625,0.375,0.166666667,0.326086957,15,0.875,0.5,0.625,0.364,1.272506351,8,14,0.1875,0.4375,0.625,1.25,0.5,3,12.0625,0.625,0.0625,0.25,1.3125,1.4375,3.658455761,10,18.9375,15.4375,0.579166667,0.3125,0.5,6.5,0.343234323,0.421052632,303,21.75,4.3,1.359375,3.459626643,11.65,10.1,4.5,4.1,2.3125,3.1875,0.725,0.875,1.4375,0.378,37,0.5,0.875,0.571,0.25,0.25,0.5,1.8125,2.3125,0.784,0.625,1.1875,0.345,3.4375,1.25,3,0.416666667,0.9375,2.375,0.394736842,0.572916667,55,6.5,0.5,0.364,0.5,0.8,3.4375,0.416666667,0.9375,0.304347826,0.6875,0.3125,3,1.4375,0.510869565
256,203083,Andre Drummond,Andre,Drummond,DET,19,32.92894737,0,0,0.105263158,0,0,0,null,0,0,0.210526316,0.105263158,0.105263158,1,0.153440422,2,4,1.315789474,2,3.368421053,7.157894737,0.471,25,24.26315789,0.315789474,0.157894737,0.315789474,1.263157895,0.789473684,1.150803165,6,37.15789474,16.89473684,0.714912281,4.210526316,1.052631579,13.52631579,0.364022663,0.800623053,706,42.35,4.1,2.228947368,3.249100935,22.2,20.15,4.2,3.9,12.84210526,17.57894737,0.731,5.421052632,7.421052632,0.422,244,4.894736842,7.210526316,0.679,3.631578947,1.263157895,0.742,7.947368421,10.36842105,0.766,1.789473684,6.157894737,0.225,0,0,0.052631579,0,0,0,null,0,0,13.52631579,0.105263158,1,4.631578947,0.69,0,0,0,0,0.052631579,3.052631579,0.052631579,0.105263158,0.646067416
257,203084,Harrison Barnes,Harrison,Barnes,GSW,14,32.5202381,1.857142857,0.928571429,3.357142857,0.276595745,0,0.357142857,0,0.276595745,26,2.785714286,2.285714286,3.571428571,0.419,3.373723322,32,39,0.142857143,0.857142857,0.928571429,1.928571429,0.481,2,23.42857143,1.928571429,0.071428571,0.785714286,3.785714286,4.428571429,6.536588937,27,37.14285714,29.42857143,1.679761905,0.785714286,2,13.71428571,0.369230769,0.466019417,520,32.45,4.3,2.317857143,3.421166307,17.46,14.99,4.8,3.8,3.5,6.857142857,0.51,0.785714286,2.714285714,0.224,49,0.428571429,0.928571429,0.462,0.285714286,0.142857143,0.667,3.071428571,5.928571429,0.518,0.5,2.571428571,0.163,4,1.5,2.357142857,0.636363636,1,1.714285714,0.583333333,0.848484848,56,13.71428571,2.285714286,0.419,0.714285714,0.625,4,0.636363636,1.857142857,0.276595745,2.214285714,0.571428571,2.357142857,3.357142857,0.555921053
258,203085,Austin Rivers,Austin,Rivers,NOP,11,9.293939394,0.181818182,0.090909091,0.818181818,0.111111111,0,0.181818182,0,0.111111111,2,1.727272727,1.181818182,1.818181818,0.417,6.103684382,13,19,0.090909091,0.181818182,0.545454545,0.818181818,0.667,1,10.54545455,1.181818182,0.272727273,0.090909091,2.545454545,2.909090909,15.02445386,13,14.54545455,13.27272727,1.071212121,0.181818182,0.818181818,3.363636364,0.23125,0.253424658,160,7.26,4.3,0.66,3.40867297,4.18,3.08,4.7,3.8,0.818181818,1.909090909,0.429,0.181818182,0.636363636,0.222,9,0.454545455,1,0.455,0.090909091,0.363636364,0.2,0.363636364,0.909090909,0.4,0.090909091,0.272727273,0.25,0.545454545,0.181818182,0.454545455,0.4,0.181818182,0.454545455,0.4,0.6,6,3.363636364,1.181818182,0.417,0,null,0.545454545,0.4,0.181818182,0.111111111,1.090909091,0,0.454545455,0.818181818,0.464285714
259,203086,Meyers Leonard,Meyers,Leonard,POR,3,7.016666667,0,0,0,null,0,0,null,null,0,0,0,0,null,0,0,0,0,0,1.333333333,1.666666667,0.8,0,6.666666667,0.333333333,0,0,0.333333333,0.666666667,4.560570071,1,8.333333333,2.666666667,0.133333333,0.666666667,1.333333333,3.333333333,0.4,1.25,25,1.44,4.1,0.48,3.283610451,0.82,0.62,4.6,3.6,1.666666667,2.666666667,0.625,0.333333333,1.333333333,0.2,5,0.333333333,0.333333333,1,0.333333333,0,1,1.333333333,2.333333333,0.571,0,1.333333333,0,2,1,1.333333333,0.75,0,0,null,0.75,6,3.333333333,0,null,0.666666667,1,2,0.75,0,null,0,0.333333333,1.333333333,0,0.75
