"PlAYER_ID","PLAYER","FIRST_NAME","LAST_NAME","TEAM_ABBREVIATION","GP","MIN","PU_PPG","PU_FGM_PG","PU_FGA_PG","PU_FG_PCT","PU_FG3M_PG","PU_FG3A_PG","PU_FG3_PCT","PU_EFG_PCT","PU_PTS_TOT","DVS","DVS_PPG","DVS_TPPG","DVS_FG_PCT","DVS_PP48","DVS_PTS_TOT","DVS_TOT","BLK_PG","STL_PG","OPP_FGM_RIM","OPP_FGA_RIM","OPP_FGP_RIM","BLK_TOT","PASS_PG","AST_PG","AST_FT","AST_SEC","AST_OPPS_PG","AST_PTS_CRT_PG","AST_PTS_CRT_48","AST_TOT","TCH_PG","TCH_FC_PG","TOP","CL_TCH_PG","EL_TCH_PG","PPG","PP_TCH","PP_HC_TCH","TCH_TOT","DIST","AVG_SPD","DIST_PG","DIST_48","DIST_OFF","DIST_DEF","AVG_SPD_OFF","AVG_SPD_DEF","REB_PG","REB_CHANCE_PG","REB_COL_PCT","REB_CONTESTED","REB_UNCONTESTED","REB_UNCONTESTED_PCT","REB_TOT","OREB","OREB_CHANCE","OREB_COL_PCT","OREB_CONTESTED","OREB_UNCONTESTED","OREB_UNCONTESTED_PCT","DREB","DREB_CHANCE","DREB_COL_PCT","DREB_CONTESTED","DREB_UNCONTESTED","DREB_UNCONTESTED_PCT","CS_PPG","CS_FGM_PG","CS_FGA_PG","CS_FG_PCT","CS_FG3M_PG","CS_FG3A_PG","CS_FG3_PCT","CS_EFG_PCT","CS_PTS_TOT","PPG.duplicate","PPG_DRIVE","FGP_DRIVE","PPG_CLOSE","FGP_CLOSE","PPG_CATCH_SHOOT","FGP_CATCH_SHOOT","PTS_PULL_UP","FGP_PULL_UP","FGA_DRIVE","FGA_CLOSE","FGA_CATCH_SHOOT","FGA_PULL_UP","EFG_PCT"
201167,"Arron Afflalo","Arron","Afflalo","ORL",73,35.122831,4.82191781,2.24657534,5.12328767,0.438502673796791,0.32876712,0.82191781,0.4,0.470588235294118,352,2.94520548,1.95890411,3.64383562,0.408,2.67710189,143,215,0.04109589,0.47945205,1.01369863,1.69863014,0.597,3,39.506849,3.39726027,0.24657534,0.7260274,7.28767123,7.9726027,10.8956175,248,58.082192,47.863014,2.25958904,1.32876712,1.82191781,18.2191781,0.31367925,0.38065255,4240,175.59,4.1,2.4053425,3.287219,97.09,78.5,4.5,3.7,3.5890411,6,0.598,0.38356164,3.20547945,0.107,262,0.43835616,0.93150685,0.471,0.1369863,0.30136986,0.313,3.1506849,5.0684932,0.622,0.24657534,2.90410959,0.078,6.1369863,2.36986301,5.31506849,0.445876288659794,1.39726027,3.21917808,0.434042553191489,0.577319587628866,448,18.2191781,1.95890411,0.408,0.7260274,0.561,6.1369863,0.445876288659794,4.82191781,0.438502673796791,1.4109589,0.56164384,5.31506849,5.12328767,0.522255192878338
201168,"Tiago Splitter","Tiago","Splitter","SAS",59,21.669492,0.06779661,0.03389831,0.11864407,0.285714285714286,0,0.03389831,0,0.285714285714286,4,0.15254237,0.06779661,0.15254237,1,0.15017599,4,9,0.52542373,0.49152542,2.3220339,5.27118644,0.441,31,26.830508,1.52542373,0.20338983,0.28813559,2.89830508,3.5932203,7.9593273,90,35.983051,21.084746,0.74378531,6.05084746,2.47457627,8.1864407,0.22750824,0.38826367,2123,91.66,4.3,1.5535593,3.441283,49.63,42.03,4.7,3.9,6.1525424,11.3050847,0.544,2.42372881,3.72881356,0.394,363,2.08474576,4.40677966,0.473,1.23728814,0.84745763,0.593,4.0677966,6.8983051,0.59,1.18644068,2.88135593,0.292,0.16949153,0.08474576,0.18644068,0.454545454545455,0,0.01694915,0,0.454545454545455,10,8.1864407,0.06779661,1,3.81355932,0.459,0.16949153,0.454545454545455,0.06779661,0.285714285714286,0.03389831,3.10169492,0.18644068,0.11864407,0.523121387283237
201171,"Carl Landry","Carl","Landry","SAC",18,13.037037,0.22222222,0.11111111,0.33333333,0.333333333333333,0,0,NA,0.333333333333333,4,0,0,0,NA,0,0,0,0.05555556,0.16666667,1.16666667,2.27777778,0.512,1,13.944444,0.27777778,0,0.16666667,0.77777778,0.6111111,2.25,5,18.722222,9.444444,0.46111111,1.38888889,1.88888889,4.2222222,0.22551929,0.44705882,337,15.69,4,0.8716667,3.209318,8.61,7.08,4.2,3.8,3.1666667,5.8888889,0.538,1,2.16666667,0.316,57,0.83333333,2.05555556,0.405,0.55555556,0.27777778,0.667,2.3333333,3.8333333,0.609,0.44444444,1.88888889,0.19,1.33333333,0.66666667,1.22222222,0.545454545454545,0,0,NA,0.545454545454545,24,4.2222222,0,NA,1.22222222,0.563,1.33333333,0.545454545454545,0.22222222,0.333333333333333,0,0.88888889,1.22222222,0.33333333,0.516666666666667
201175,"Glen Davis","Glen","Davis","LAC",23,13.462319,0.17391304,0.08695652,0.34782609,0.25,0,0,NA,0.25,4,0.2173913,0.26086957,0.26086957,0.4,0.93013241,6,5,0.30434783,0.52173913,1.86956522,3.73913043,0.5,7,11.304348,0.30434783,0,0.30434783,0.56521739,0.6956522,2.4803531,7,16.434783,9.086957,0.40217391,1.47826087,1.26086957,4.173913,0.25396825,0.45933014,378,20.37,3.9,0.8856522,3.1578,10.36,10.01,4.1,3.8,3,5.9565217,0.504,1.2173913,1.7826087,0.406,69,0.91304348,1.7826087,0.512,0.39130435,0.52173913,0.429,2.0869565,4.173913,0.5,0.82608696,1.26086957,0.396,0.95652174,0.47826087,1,0.478260869565217,0,0,NA,0.478260869565217,22,4.173913,0.26086957,0.4,1.04347826,0.412,0.95652174,0.478260869565217,0.17391304,0.25,0.2173913,0.73913043,1,0.34782609,0.481481481481481
201175,"Glen Davis","Glen","Davis","ORL",45,30.21963,0.91111111,0.44444444,1.13333333,0.392156862745098,0.02222222,0.04444444,0.5,0.401960784313726,41,1.46666667,0.97777778,1.62222222,0.366,1.55307441,44,66,0.48888889,1.02222222,3.66666667,6.84444444,0.536,22,33.155556,1.55555556,0.17777778,0.62222222,3.13333333,3.6444444,5.7887319,70,48.022222,30.755556,1.21555556,2.86666667,3.93333333,12.1111111,0.25219806,0.39378613,2161,86.96,3.8,1.9324444,3.06944,45.97,40.99,4,3.7,6.2666667,11.6444444,0.538,2.51111111,3.75555556,0.401,282,1.93333333,3.82222222,0.506,1.22222222,0.71111111,0.632,4.3333333,7.8222222,0.554,1.28888889,3.04444444,0.297,3.75555556,1.84444444,4.33333333,0.425641025641026,0.06666667,0.17777778,0.375,0.433333333333333,169,12.1111111,0.97777778,0.366,2.46666667,0.562,3.75555556,0.425641025641026,0.91111111,0.392156862745098,0.91111111,1.62222222,4.33333333,1.13333333,0.45703125
201175,"Glen Davis","Glen","Davis","TOTAL",68,24.551716,0.66176471,0.32352941,0.86764706,0.372881355932203,0.01470588,0.02941176,0.5,0.38135593220339,45,1.04411765,0.73529412,1.16176471,0.37,1.4375418,50,71,0.42647059,0.85294118,3.05882353,5.79411765,0.528,29,25.764706,1.13235294,0.11764706,0.51470588,2.26470588,2.6470588,5.1751505,77,37.338235,23.426471,0.94044118,2.39705882,3.02941176,9.4264706,0.2524616,0.40238544,2539,107.33,3.9,1.5783824,3.085827,56.33,51,4,3.7,5.1617647,9.7205882,0.531,2.07352941,3.08823529,0.402,351,1.58823529,3.13235294,0.507,0.94117647,0.64705882,0.593,3.5735294,6.5882353,0.542,1.13235294,2.44117647,0.317,2.80882353,1.38235294,3.20588235,0.431192660550459,0.04411765,0.11764706,0.375,0.438073394495413,191,9.4264706,0.73529412,0.37,1.98529412,0.533,2.80882353,0.431192660550459,0.66176471,0.372881355932203,0.67647059,1.32352941,3.20588235,0.86764706,0.460370994940978
201177,"Josh McRoberts","Josh","McRoberts","CHA",77,30.408442,0.36363636,0.16883117,0.48051948,0.351351351351351,0.02597403,0.1038961,0.25,0.378378378378378,28,2,1.14285714,2.19480519,0.467,1.80401034,88,154,0.5974026,0.74025974,2.55844156,4.75324675,0.538,46,66.766234,4.27272727,0.50649351,0.72727273,7.85714286,9.5844156,15.1290867,329,76.428571,41.246753,1.71147186,1.07792208,5.06493506,8.4675325,0.11079014,0.20528967,5885,162.78,4.2,2.114026,3.337009,94.07,68.71,4.7,3.6,4.7792208,8.9220779,0.536,1.57142857,3.20779221,0.329,368,1.09090909,2.27272727,0.48,0.7012987,0.38961039,0.643,3.6883117,6.6493506,0.555,0.87012987,2.81818182,0.236,4.48051948,1.58441558,4.20779221,0.376543209876543,1.31168831,3.53246753,0.371323529411765,0.532407407407407,345,8.4675325,1.14285714,0.467,0.83116883,0.643,4.48051948,0.376543209876543,0.36363636,0.351351351351351,0.97402597,0.54545455,4.20779221,0.48051948,0.531418312387792
201188,"Marc Gasol","Marc","Gasol","MEM",59,33.511864,0.76271186,0.37288136,0.86440678,0.431372549019608,0.01694915,0.08474576,0.2,0.441176470588235,45,0.33898305,0.20338983,0.3220339,0.417,0.29132106,12,20,1.28813559,1,3.33898305,6.57627119,0.508,76,47.033898,3.6440678,0.3220339,0.83050847,7.50847458,8.3389831,11.9441635,215,64.542373,43.067797,1.65960452,7.72881356,14.37288136,14.559322,0.22557773,0.33805588,3808,120.85,3.7,2.0483051,2.933846,65.42,55.43,3.8,3.5,7.1864407,11.1016949,0.647,2.6440678,4.54237288,0.368,424,1.42372881,2.33898305,0.609,0.88135593,0.54237288,0.619,5.7627119,8.7627119,0.658,1.76271186,4,0.306,3.94915254,1.96610169,4.83050847,0.407017543859649,0.01694915,0.10169492,0.166666666666667,0.408771929824561,233,14.559322,0.20338983,0.417,5.30508475,0.486,3.94915254,0.407017543859649,0.76271186,0.431372549019608,0.20338983,4.22033898,4.83050847,0.86440678,0.473980309423347
201189,"Aaron Gray","Aaron","Gray","SAC",33,10.219697,0.06060606,0.03030303,0.06060606,0.5,0,0,NA,0.5,2,0.03030303,0,0,0,0,0,1,0.24242424,0.3030303,1.18181818,1.66666667,0.709,8,12.181818,0.57575758,0.06060606,0.24242424,1.3030303,1.2727273,5.9777613,19,15.151515,7.424242,0.35757576,1.06060606,1.66666667,1.8181818,0.12,0.24489796,500,23.35,4.2,0.7075758,3.323351,12.98,10.37,4.5,3.8,3.1212121,5.1212121,0.609,1.09090909,2.03030303,0.35,103,1.18181818,2.06060606,0.574,0.81818182,0.36363636,0.692,1.9393939,3.0606061,0.634,0.27272727,1.66666667,0.141,0.36363636,0.18181818,0.27272727,0.666666666666667,0,0.03030303,0,0.666666666666667,12,1.8181818,0,0,0.78787879,0.522,0.36363636,0.666666666666667,0.06060606,0.5,0.03030303,0.6969697,0.27272727,0.06060606,0.431034482758621
201189,"Aaron Gray","Aaron","Gray","TOR",3,4.611111,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0.33333333,0.33333333,1,0,8,0.66666667,0,0,1.33333333,1.6666667,17.3493976,2,10.666667,5,0.24444444,0.33333333,0.66666667,0.3333333,0.03125,0.06666667,32,0.96,4.2,0.32,3.331084,0.57,0.39,4.6,3.7,2,3,0.667,1,1,0.5,6,0.66666667,1.33333333,0.5,0.66666667,0,1,1.3333333,1.6666667,0.8,0.33333333,1,0.25,0,0,0,NA,0,0,NA,NA,0,0.3333333,0,NA,0,0,0,NA,0,NA,0,0.33333333,0,0,0
201189,"Aaron Gray","Aaron","Gray","TOTAL",36,9.752315,0,0,0,NA,0,0,NA,NA,0,0.02777778,0,0,0,0,0,1,0.22222222,0.27777778,1.11111111,1.55555556,0.714,8,11.833333,0.58333333,0,0,1.30555556,1.2777778,6.2891052,21,14.777778,7.222222,0.34768519,1,1.58333333,1.6944444,0.11466165,0.23461538,532,24.31,4.2,0.6752778,3.323655,13.55,10.76,4.5,3.8,3.0277778,4.9444444,0.612,1.08333333,1.94444444,0.358,109,1.13888889,2,0.569,0.80555556,0.33333333,0.707,1.8888889,2.9444444,0.642,0.27777778,1.61111111,0.147,0.33333333,0.16666667,0.25,0.666666666666667,0,0.02777778,0,0.666666666666667,12,1.6944444,0,0,0.72222222,0.5,0.33333333,0.666666666666667,0,NA,0.02777778,0.66666667,0.25,0,0.423728813559322
201196,"Ramon Sessions","Ramon","Sessions","CHA",55,23.823939,1.03636364,0.47272727,1.92727273,0.245283018867925,0.09090909,0.49090909,0.185185185185185,0.268867924528302,57,6.94545455,5.2,7.6,0.468,10.47685674,286,382,0.10909091,0.6,0.38181818,0.63636364,0.6,6,40.036364,3.74545455,0.34545455,0.85454545,7.76363636,8.7454545,17.6201682,206,54.381818,49.781818,3.84121212,0.56363636,1.52727273,10.5090909,0.19324641,0.21110299,2991,89.91,4.1,1.6347273,3.293616,51.16,38.75,4.6,3.6,2.1272727,3.3090909,0.643,0.23636364,1.89090909,0.111,117,0.4,0.81818182,0.489,0.05454545,0.34545455,0.136,1.7272727,2.4909091,0.693,0.18181818,1.54545455,0.105,0.87272727,0.34545455,1.10909091,0.311475409836066,0.18181818,0.72727273,0.25,0.39344262295082,48,10.5090909,5.2,0.468,0.23636364,0.429,0.87272727,0.311475409836066,1.03636364,0.245283018867925,3.65454545,0.25454545,1.10909091,1.92727273,0.424731182795699
201196,"Ramon Sessions","Ramon","Sessions","MIL",28,32.664286,1.85714286,0.78571429,2.35714286,0.333333333333333,0.28571429,0.64285714,0.444444444444444,0.393939393939394,52,8.07142857,6.07142857,10.17857143,0.474,8.92193309,170,226,0.10714286,0.57142857,0.64285714,1.10714286,0.581,3,50.607143,4.78571429,0.57142857,1.07142857,9.71428571,11,16.1644435,134,68.928571,59.857143,4.70119048,1.53571429,2.78571429,15.8214286,0.22953368,0.26431981,1930,61.22,4,2.1864286,3.212946,34.46,26.76,4.5,3.6,3.0714286,4.75,0.647,0.5,2.57142857,0.163,86,0.57142857,1.03571429,0.552,0.17857143,0.39285714,0.313,2.5,3.7142857,0.673,0.32142857,2.17857143,0.129,1.89285714,0.75,2.03571429,0.368421052631579,0.39285714,1.32142857,0.297297297297297,0.464912280701754,53,15.8214286,6.07142857,0.474,1.03571429,0.571,1.89285714,0.368421052631579,1.85714286,0.333333333333333,4.07142857,0.5,2.03571429,2.35714286,0.493421052631579
201196,"Ramon Sessions","Ramon","Sessions","TOTAL",83,26.806225,1.31325301,0.57831325,2.07228916,0.27906976744186,0.15662651,0.54216867,0.288888888888889,0.316860465116279,109,7.3253012,5.4939759,8.46987952,0.47,9.83767182,456,608,0.10843373,0.59036145,0.46987952,0.79518072,0.591,9,43.60241,4.09638554,0.42168675,0.92771084,8.42168675,9.5060241,17.0217611,340,59.289157,53.180723,4.1315261,0.89156627,1.95180723,12.3012048,0.20747815,0.23130947,4921,151.13,4.1,1.8208434,3.260455,85.62,65.51,4.6,3.6,2.4457831,3.7951807,0.644,0.3253012,2.12048193,0.133,203,0.45783133,0.89156627,0.514,0.09638554,0.36144578,0.211,1.9879518,2.9036145,0.685,0.22891566,1.75903614,0.115,1.21686747,0.48192771,1.42168675,0.338983050847458,0.25301205,0.92771084,0.272727272727273,0.427966101694915,101,12.3012048,5.4939759,0.47,0.5060241,0.5,1.21686747,0.338983050847458,1.31325301,0.27906976744186,3.79518072,0.3373494,1.42168675,2.07228916,0.451885565669701
201202,"Joel Anthony","Joel","Anthony","BOS",21,7.142857,0.0952381,0.04761905,0.14285714,0.333333333333333,0,0,NA,0.333333333333333,2,0,0,0,NA,0,0,0,0.38095238,0.14285714,1.38095238,2.47619048,0.558,8,6.047619,0.0952381,0,0,0.38095238,0.2857143,1.92,2,7.666667,3.714286,0.18809524,0.76190476,0.52380952,1.047619,0.13664596,0.28205128,161,11.03,4.4,0.5252381,3.5296,5.97,5.06,4.7,4.1,1.4761905,2.5714286,0.574,0.57142857,0.9047619,0.387,31,0.61904762,1,0.619,0.52380952,0.0952381,0.846,0.8571429,1.5714286,0.545,0.04761905,0.80952381,0.056,0.19047619,0.0952381,0.19047619,0.5,0,0,NA,0.5,4,1.047619,0,NA,0.38095238,0.3,0.19047619,0.5,0.0952381,0.333333333333333,0,0.47619048,0.19047619,0.14285714,0.384615384615385
201202,"Joel Anthony","Joel","Anthony","MIA",12,3.126389,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0.33333333,0,0.58333333,0.91666667,0.636,4,2.166667,0,0,0,0,0,0,0,2.75,1,0.07083333,0.16666667,0.25,0.5,0.18181818,0.5,33,2.8,4.5,0.2333333,3.582408,1.4,1.4,4.6,4.4,0.5833333,1.5,0.389,0.08333333,0.5,0.143,7,0.16666667,0.33333333,0.5,0,0.16666667,0,0.4166667,1.1666667,0.357,0.08333333,0.33333333,0.2,0,0,0.25,0,0,0,NA,0,0,0.5,0,NA,0.16666667,1,0,0,0,NA,0,0.08333333,0.25,0,0.333333333333333
201202,"Joel Anthony","Joel","Anthony","TOTAL",33,5.681818,0.06060606,0.03030303,0.09090909,0.333333333333333,0,0,NA,0.333333333333333,2,0,0,0,NA,0,0,0,0.36363636,0.09090909,1.09090909,1.90909091,0.571,12,4.636364,0.06060606,0,0,0,0,0,2,5.878788,2.727273,0.14545455,0.54545455,0.42424242,0.8484848,0.1443299,0.31111111,194,13.83,4.4,0.4190909,3.54048,7.37,6.46,4.7,4.1,1.1515152,2.1818182,0.528,0.39393939,0.75757576,0.342,38,0.45454545,0.75757576,0.6,0.33333333,0.12121212,0.733,0.6969697,1.4242424,0.489,0.06060606,0.63636364,0.087,0.12121212,0.06060606,0.21212121,0.285714285714286,0,0,NA,0.285714285714286,4,0.8484848,0,NA,0.3030303,0.364,0.12121212,0.285714285714286,0.06060606,0.333333333333333,0,0.33333333,0.21212121,0.09090909,0.375
201203,"Mustafa Shakur","Mustafa","Shakur","OKC",3,3.866667,0,0,0,NA,0,0,NA,NA,0,1,0.33333333,0.33333333,0,4.13793103,1,3,0,0,0,0,NA,0,6,1.33333333,0,0,3,3.3333333,41.3793103,4,8.333333,7.333333,0.67777778,0,0.33333333,0.3333333,0.04,0.04545455,25,0.8,4.1,0.2666667,3.310345,0.41,0.39,4.3,4,0,0.3333333,0,0,0,NA,0,0,0,NA,0,0,NA,0,0.3333333,0,0,0,NA,0,0,0.66666667,0,0,0.33333333,0,0,0,0.3333333,0.33333333,0,0,NA,0,0,0,NA,0.33333333,0,0.66666667,0,0
201228,"CJ Watson","CJ","Watson","IND",63,19.047619,1.63492063,0.73015873,1.87301587,0.389830508474576,0.17460317,0.61904762,0.282051282051282,0.436440677966102,103,1.50793651,0.65079365,1.57142857,0.3,1.64,41,95,0.12698413,0.95238095,0.31746032,0.57142857,0.556,8,31.095238,1.6984127,0.12698413,0.68253968,4.14285714,3.984127,10.04,107,39.206349,33.698413,2.87328042,0.3968254,0.63492063,6.5714286,0.16761134,0.19500707,2470,86.03,4.3,1.3655556,3.4412,46.38,39.65,4.6,4,1.6031746,2.6984127,0.594,0.3015873,1.3015873,0.188,101,0.3015873,0.50793651,0.594,0.11111111,0.19047619,0.368,1.3015873,2.1904762,0.594,0.19047619,1.11111111,0.146,2,0.68253968,1.73015873,0.394495412844037,0.63492063,1.61904762,0.392156862745098,0.577981651376147,126,6.5714286,0.65079365,0.3,0.55555556,0.81,2,0.394495412844037,1.63492063,0.389830508474576,0.63492063,0.33333333,1.73015873,1.87301587,0.516467065868264
201229,"Anthony Tolliver","Anthony","Tolliver","CHA",63,20.453175,0.12698413,0.06349206,0.19047619,0.333333333333333,0,0.03174603,0,0.333333333333333,8,0.28571429,0.23809524,0.26984127,0.5,0.55876761,15,18,0.23809524,0.28571429,0.98412698,2.04761905,0.481,15,18.460317,0.65079365,0.0952381,0.26984127,1.58730159,1.6349206,3.8368709,41,24.126984,15.603175,0.41534392,0.6031746,0.65079365,6.1904762,0.25657895,0.39674466,1520,90.48,4.2,1.4361905,3.370486,50.48,40,4.6,3.8,2.6507937,4.4920635,0.59,0.6031746,2.04761905,0.228,167,0.52380952,0.79365079,0.66,0.19047619,0.33333333,0.364,2.1269841,3.6984127,0.575,0.41269841,1.71428571,0.194,4.9047619,1.65079365,3.98412698,0.414342629482072,1.6031746,3.77777778,0.42436974789916,0.615537848605578,309,6.1904762,0.23809524,0.5,0.20634921,0.5,4.9047619,0.414342629482072,0.12698413,0.333333333333333,0.19047619,0.15873016,3.98412698,0.19047619,0.591059602649007
201563,"Michael Beasley","Michael","Beasley","MIA",55,15.251212,1.09090909,0.52727273,1.47272727,0.358024691358025,0.03636364,0.16363636,0.222222222222222,0.37037037037037,60,1.78181818,1.65454545,2.2,0.536,5.20733573,91,98,0.38181818,0.41818182,1.34545455,2.61818182,0.514,21,16.745455,0.74545455,0.07272727,0.16363636,1.47272727,1.8,5.6651235,41,25.163636,15.436364,0.66212121,0.98181818,2.38181818,7.9272727,0.3150289,0.51354535,1384,58.64,4.2,1.0661818,3.355584,30.91,27.73,4.4,4,3.1272727,4.9636364,0.63,1.01818182,2.10909091,0.326,172,0.56363636,0.90909091,0.62,0.36363636,0.2,0.645,2.5636364,4.0545455,0.632,0.65454545,1.90909091,0.255,1.65454545,0.65454545,1.49090909,0.439024390243902,0.34545455,0.81818182,0.422222222222222,0.554878048780488,91,7.9272727,1.65454545,0.536,0.8,0.514,1.65454545,0.439024390243902,1.09090909,0.358024691358025,1.25454545,0.63636364,1.49090909,1.47272727,0.528169014084507
201564,"O.J. Mayo","O.J.","Mayo","MIL",51,25.906209,3.31372549,1.49019608,3.8627451,0.385786802030457,0.33333333,1.07843137,0.309090909090909,0.428934010152284,169,2.09803922,1.23529412,2.17647059,0.391,2.28879947,63,107,0.23529412,0.52941176,0.8627451,1.82352941,0.473,12,25.019608,2.05882353,0.23529412,0.41176471,4.29411765,4.6470588,8.6102456,105,38.823529,32.823529,1.38333333,0.62745098,2.52941176,11.6078431,0.2989899,0.35364397,1980,87.32,4,1.7121569,3.172349,47.88,39.44,4.3,3.6,2.3137255,3.8823529,0.596,0.43137255,1.88235294,0.186,118,0.45098039,0.90196078,0.5,0.11764706,0.33333333,0.261,1.8627451,2.9803922,0.625,0.31372549,1.54901961,0.168,4.41176471,1.60784314,4.11764706,0.39047619047619,1.19607843,3.1372549,0.38125,0.535714285714286,225,11.6078431,1.23529412,0.391,0.39215686,0.529,4.41176471,0.39047619047619,3.31372549,0.385786802030457,1.25490196,0.33333333,4.11764706,3.8627451,0.481378026070764
201565,"Derrick Rose","Derrick","Rose","CHI",10,30.95,2.4,1,4.6,0.217391304347826,0.4,1.9,0.210526315789474,0.260869565217391,24,6.6,4.8,8.2,0.422,7.44426494,48,66,0.1,0.5,0.9,2,0.45,1,60.7,4.3,0.4,1.7,10.2,9.8,15.1987076,43,84,74.8,6.25666667,1.2,1.4,15.9,0.18928571,0.21256684,840,22.62,4.4,2.262,3.50811,12.58,10.04,4.9,3.9,3.2,5.9,0.542,0.6,2.6,0.188,32,0.9,1.7,0.529,0.3,0.6,0.333,2.3,4.2,0.548,0.3,2,0.13,4,1.4,3.4,0.411764705882353,1.2,2.8,0.428571428571429,0.588235294117647,40,15.9,4.8,0.422,0.4,0.125,4,0.411764705882353,2.4,0.217391304347826,4.5,0.8,3.4,4.6,0.402439024390244
201566,"Russell Westbrook","Russell","Westbrook","OKC",46,30.994203,7.7173913,3.30434783,8.67391304,0.380952380952381,1.10869565,3.34782609,0.331168831168831,0.444862155388471,355,6.41304348,4.26086957,7.39130435,0.392,6.59870944,196,295,0.15217391,1.91304348,0.56521739,1.06521739,0.531,7,48.26087,6.93478261,0.97826087,1.67391304,12.80434783,16.4130435,25.4184981,319,74.76087,65.978261,6.34746377,1.08695652,0.86956522,21.7826087,0.29136377,0.33014827,3439,98.56,4.1,2.1426087,3.318208,53.36,45.2,4.7,3.6,5.7173913,8.0217391,0.713,1.43478261,4.2826087,0.251,263,1.19565217,2.2826087,0.524,0.60869565,0.58695652,0.509,4.5217391,5.7391304,0.788,0.82608696,3.69565217,0.183,1.2173913,0.43478261,1.36956522,0.317460317460317,0.34782609,1.26086957,0.275862068965517,0.444444444444444,56,21.7826087,4.26086957,0.392,0.82608696,0.571,1.2173913,0.317460317460317,7.7173913,0.380952380952381,3.2173913,0.60869565,1.36956522,8.67391304,0.480404551201011
201567,"Kevin Love","Kevin","Love","MIN",77,36.47013,2.7012987,1.12987013,3.36363636,0.335907335907336,0.44155844,1.33766234,0.330097087378641,0.401544401544402,208,1.09090909,0.88311688,1.45454545,0.513,1.16231038,68,84,0.45454545,0.76623377,5.24675325,9.14285714,0.574,35,60.25974,4.42857143,0.81818182,0.66233766,8.48051948,10.2597403,13.5033117,341,86.207792,49.220779,2.35281385,6.72727273,11.23376623,26.1038961,0.30280205,0.53034301,6638,179.13,3.8,2.3263636,3.061833,97.47,81.66,4.2,3.5,12.5064935,18.9090909,0.661,4.85714286,7.63636364,0.389,963,2.90909091,4.92207792,0.591,2.07792208,0.83116883,0.714,9.5974026,13.987013,0.685,2.77922078,6.80519481,0.29,7.14285714,2.58441558,6.28571429,0.411157024793388,1.97402597,4.96103896,0.397905759162304,0.568181818181818,550,26.1038961,0.88311688,0.513,5.66233766,0.53,7.14285714,0.411157024793388,2.7012987,0.335907335907336,0.50649351,3.72727273,6.28571429,3.36363636,0.523909985935302
201569,"Eric Gordon","Eric","Gordon","NOP",64,32.308333,2.84375,1.265625,3.59375,0.352173913043478,0.3125,1.125,0.277777777777778,0.395652173913043,182,5.546875,4.484375,6.359375,0.483,6.66236781,287,355,0.1875,1.15625,1.0625,1.53125,0.694,12,23.640625,3.25,0.296875,0.4375,6.3125,7.203125,10.7015734,208,41.625,35.296875,2.05208333,0.65625,1.90625,15.4375,0.37087087,0.43736166,2664,140.67,4.1,2.1979687,3.265489,78.41,62.26,4.6,3.6,2.578125,4.421875,0.583,0.546875,2.03125,0.212,165,0.46875,0.9375,0.5,0.234375,0.234375,0.5,2.109375,3.484375,0.605,0.3125,1.796875,0.148,3.921875,1.34375,3.015625,0.44559585492228,1.234375,2.703125,0.456647398843931,0.650259067357513,251,15.4375,4.484375,0.483,0.34375,0.37,3.921875,0.44559585492228,2.84375,0.352173913043478,3.625,0.421875,3.015625,3.59375,0.497552019583843
201571,"D.J. Augustin","D.J.","Augustin","CHI",61,30.544809,4.62295082,1.85245902,4.70491803,0.393728222996516,0.91803279,2.27868852,0.402877697841727,0.491289198606272,282,5.26229508,2.6557377,6.21311475,0.426,4.17339034,162,321,0.04918033,0.85245902,0.52459016,0.8852459,0.593,3,59.868852,4.96721311,0.81967213,1.86885246,10.96721311,11.4590164,18.0074065,303,77.622951,71.131148,6.80983607,0.55737705,0.8852459,14.9016393,0.19197466,0.20949528,4735,131.19,4.2,2.1506557,3.379673,74.63,56.56,4.6,3.8,2.0655738,3.5245902,0.581,0.27868852,1.7704918,0.136,126,0.24590164,0.8852459,0.278,0.09836066,0.14754098,0.4,1.8196721,2.6393443,0.683,0.18032787,1.62295082,0.1,3.63934426,1.21311475,2.85245902,0.425287356321839,1.21311475,2.80327869,0.432748538011696,0.637931034482759,222,14.9016393,2.6557377,0.426,0.16393443,0.5,3.63934426,0.425287356321839,4.62295082,0.393728222996516,2.31147541,0.13114754,2.85245902,4.70491803,0.514409221902017
